ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
000b1b92f0800e94,xclick,/m/07mhn,1,0.786250,0.851875,0.616667,0.761667,1,0,0,0,0,0.851875,0.816875,0.786250,0.801250,0.650000,0.616667,0.670000,0.761667
000b1b92f0800e94,xclick,/m/09j5n,1,0.334375,0.390000,0.909167,0.999167,1,0,0,0,0,0.373125,0.334375,0.360000,0.390000,0.909167,0.999167,0.999167,0.995000
000b1b92f0800e94,xclick,/m/09j5n,1,0.380625,0.446250,0.902500,0.999167,1,0,0,0,0,0.409375,0.380625,0.426875,0.446250,0.902500,0.933333,0.999167,0.986667
000b1b92f0800e94,xclick,/m/09j5n,1,0.491875,0.530625,0.880000,0.954167,1,0,0,0,0,0.521250,0.491875,0.515000,0.530625,0.880000,0.940000,0.954167,0.900833
000b1b92f0800e94,xclick,/m/09j5n,1,0.516250,0.560000,0.923333,0.999167,1,0,0,0,0,0.558750,0.516250,0.538125,0.560000,0.923333,0.995000,0.999167,0.981667
000b1b92f0800e94,xclick,/m/09j5n,1,0.558750,0.618125,0.912500,0.999167,1,0,0,0,0,0.593750,0.558750,0.573125,0.618125,0.912500,0.991667,0.999167,0.933333
000b1b92f0800e94,xclick,/m/09j5n,1,0.635625,0.676250,0.883333,0.990833,1,0,0,0,0,0.651250,0.648750,0.676250,0.635625,0.990833,0.883333,0.954167,0.926667
000b1b92f0800e94,xclick,/m/09j5n,1,0.773125,0.818750,0.747500,0.788333,1,0,0,0,0,0.793750,0.773125,0.796875,0.818750,0.747500,0.775000,0.788333,0.750833
000b1b92f0800e94,xclick,/m/09j5n,1,0.828750,0.885625,0.720000,0.786667,1,0,0,0,0,0.858750,0.828750,0.863750,0.885625,0.720000,0.747500,0.786667,0.773333
000b21663becc68e,xclick,/m/01g317,1,0.180625,0.884375,0.428983,0.854362,1,1,0,1,0,0.884375,0.180625,0.233125,0.671250,0.666907,0.428983,0.854362,0.808219
000b21663becc68e,xclick,/m/025dyy,1,0.030000,0.966875,0.084355,0.957462,0,0,0,0,0,0.733750,0.030000,0.079375,0.966875,0.084355,0.868061,0.957462,0.849315
000b21663becc68e,xclick,/m/0k65p,1,0.381250,0.481875,0.615717,0.749820,1,0,0,0,0,0.422500,0.481875,0.381250,0.409375,0.615717,0.691420,0.696467,0.749820
000b260e1f08a32a,xclick,/m/01fdzj,1,0.064375,0.873750,0.025000,0.999167,0,1,0,0,0,0.064375,0.676250,0.860000,0.873750,0.999167,0.025000,0.999167,0.987500
000b260e1f08a32a,xclick,/m/0d4v4,1,0.150000,0.183750,0.955000,0.999167,0,1,0,0,0,0.179375,0.150000,0.163125,0.183750,0.955000,0.999167,0.999167,0.958333
000b260e1f08a32a,xclick,/m/0d4v4,1,0.303750,0.361875,0.906667,0.999167,0,1,0,0,0,0.361875,0.303750,0.358125,0.361875,0.906667,0.999167,0.999167,0.999167
000b260e1f08a32a,xclick,/m/0d4v4,1,0.342500,0.381250,0.459167,0.559167,0,0,0,0,0,0.380000,0.342500,0.343750,0.381250,0.459167,0.541667,0.559167,0.462500
000b260e1f08a32a,xclick,/m/0d4v4,1,0.443125,0.501250,0.835000,0.999167,0,1,0,0,0,0.500000,0.443125,0.500000,0.501250,0.835000,0.999167,0.999167,0.999167
000b260e1f08a32a,xclick,/m/0d4v4,1,0.541250,0.600625,0.796667,0.999167,0,1,0,0,0,0.600625,0.541250,0.596875,0.596875,0.796667,0.999167,0.998333,0.998333
000b260e1f08a32a,xclick,/m/0d4v4,1,0.564375,0.598125,0.520833,0.690000,0,0,0,0,0,0.591875,0.564375,0.568750,0.598125,0.520833,0.596667,0.690000,0.641667
000b260e1f08a32a,xclick,/m/0d4v4,1,0.600625,0.625000,0.321667,0.431667,0,0,0,0,0,0.621250,0.600625,0.625000,0.607500,0.321667,0.355833,0.421667,0.431667
000b29496f75c8e5,xclick,/m/01g317,1,0.335648,0.756944,0.109694,0.964286,0,0,0,1,0,0.354167,0.756944,0.625000,0.335648,0.109694,0.301020,0.964286,0.109694
000b29496f75c8e5,xclick,/m/06msq,1,0.349537,0.759259,0.119898,0.938776,1,0,0,0,0,0.349537,0.349537,0.759259,0.622685,0.119898,0.122449,0.306122,0.938776
000b299b5f5ed902,xclick,/m/01g317,1,0.000000,0.999280,0.255319,0.999149,1,1,1,0,0,0.455331,0.999280,0.872478,0.000000,0.255319,0.628936,0.999149,0.665532
000b299b5f5ed902,xclick,/m/01g317,1,0.514409,0.928674,0.508936,0.999149,0,0,0,0,0,0.596542,0.514409,0.883285,0.928674,0.508936,0.609362,0.999149,0.757447
000b299b5f5ed902,xclick,/m/04rky,1,0.000000,0.051873,0.363404,0.828085,1,1,0,0,0,0.006484,0.051873,0.007925,0.000000,0.363404,0.434043,0.828085,0.713191
000b299b5f5ed902,xclick,/m/04rky,1,0.000000,0.152017,0.296170,0.561702,1,1,0,0,0,0.120317,0.152017,0.049712,0.000000,0.296170,0.337021,0.561702,0.430638
000b299b5f5ed902,xclick,/m/04rky,1,0.000000,0.216138,0.797447,0.995745,1,1,0,0,0,0.096542,0.000000,0.032421,0.216138,0.797447,0.891915,0.995745,0.967660
000b299b5f5ed902,xclick,/m/04rky,1,0.123199,0.312680,0.309787,0.628936,1,0,0,0,0,0.213256,0.123199,0.304035,0.312680,0.309787,0.538723,0.628936,0.578723
000b299b5f5ed902,xclick,/m/04rky,1,0.197406,0.245677,0.908085,0.999149,1,1,0,0,0,0.217579,0.197406,0.217579,0.245677,0.908085,0.940426,0.999149,0.999149
000b299b5f5ed902,xclick,/m/04rky,1,0.291066,0.623199,0.295319,0.999149,1,0,0,0,0,0.435879,0.291066,0.364553,0.623199,0.295319,0.514043,0.999149,0.517447
000b299b5f5ed902,xclick,/m/04rky,1,0.298271,0.396974,0.402553,0.630638,1,0,0,0,0,0.332853,0.396974,0.346542,0.298271,0.402553,0.494468,0.630638,0.492766
000b299b5f5ed902,xclick,/m/04rky,1,0.392651,0.652738,0.602553,0.926809,1,0,0,0,0,0.608790,0.652738,0.452450,0.392651,0.602553,0.635745,0.926809,0.859574
000b299b5f5ed902,xclick,/m/04rky,1,0.516571,0.922190,0.501277,0.999149,1,1,0,0,0,0.799712,0.922190,0.871758,0.516571,0.501277,0.783830,0.999149,0.575319
000b299b5f5ed902,xclick,/m/04rky,1,0.701009,0.930115,0.375319,0.673191,1,0,0,0,0,0.839337,0.930115,0.894813,0.701009,0.375319,0.560000,0.673191,0.590638
000b299b5f5ed902,xclick,/m/04rky,1,0.896254,0.999280,0.308085,0.866383,1,1,0,0,0,0.998559,0.896254,0.979107,0.999280,0.308085,0.669787,0.866383,0.787234
000b2a982a903d0d,xclick,/m/01lrl,1,0.000000,0.717188,0.000000,0.998438,1,1,0,0,0,0.717188,0.434375,0.000000,0.337500,0.589063,0.998438,0.317188,0.000000
000b2a982a903d0d,xclick,/m/04hgtk,1,0.362500,0.632812,0.717188,0.970312,0,0,0,1,0,0.393750,0.362500,0.554688,0.632812,0.770312,0.845313,0.970312,0.717188
000b2a982a903d0d,xclick,/m/0f6wt,1,0.075000,0.709375,0.114063,0.996875,0,1,0,1,0,0.075000,0.332813,0.709375,0.532813,0.226562,0.114063,0.757812,0.996875
000b2b00065e564a,xclick,/m/01n4qj,1,0.210173,0.349328,0.316875,0.469375,1,0,0,0,0,0.225528,0.210173,0.262956,0.349328,0.316875,0.328750,0.469375,0.423125
000b2b00065e564a,xclick,/m/01n4qj,1,0.789827,0.904031,0.339375,0.531250,1,0,0,0,0,0.899232,0.904031,0.789827,0.789827,0.339375,0.344375,0.531250,0.531250
000b2b00065e564a,xclick,/m/01rkbr,1,0.274472,0.342610,0.390625,0.618125,1,0,0,0,0,0.274472,0.310940,0.310940,0.342610,0.418125,0.390625,0.618125,0.486250
000b2b00065e564a,xclick,/m/01rkbr,1,0.778311,0.840691,0.397500,0.647500,1,0,0,0,0,0.824376,0.787908,0.840691,0.778311,0.397500,0.542500,0.518125,0.647500
000b2b00065e564a,xclick,/m/01xyhv,1,0.000960,0.421305,0.313750,0.694375,1,1,0,0,0,0.207294,0.304223,0.000960,0.421305,0.313750,0.694375,0.676250,0.538125
000b2b00065e564a,xclick,/m/01xyhv,1,0.679463,0.999040,0.341250,0.653750,1,1,0,0,0,0.900192,0.679463,0.999040,0.695777,0.341250,0.624375,0.595625,0.653750
000b2b00065e564a,xclick,/m/04yx4,1,0.000000,0.466411,0.188125,0.694375,0,1,0,0,0,0.301344,0.466411,0.014395,0.000000,0.188125,0.679375,0.694375,0.541875
000b2b00065e564a,xclick,/m/04yx4,1,0.686180,0.996161,0.202500,0.658750,1,1,0,0,0,0.822457,0.686180,0.996161,0.917466,0.202500,0.628125,0.539375,0.658750
000b2d1789d5f80d,xclick,/m/01fdzj,1,0.111250,0.168750,0.714958,0.936971,0,0,0,0,0,0.138125,0.111250,0.111250,0.168750,0.714958,0.936971,0.936971,0.761994
000b2d1789d5f80d,xclick,/m/01fdzj,1,0.573750,0.712500,0.000000,0.290687,0,0,0,0,0,0.644375,0.573750,0.573750,0.712500,0.000000,0.290687,0.290687,0.281279
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.506875,0.526250,0.400753,0.437441,0,0,0,0,0,0.506875,0.506875,0.523750,0.526250,0.406397,0.437441,0.431797,0.400753
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.510000,0.528750,0.457197,0.510818,0,0,0,0,0,0.516250,0.510000,0.528750,0.511250,0.457197,0.508937,0.510818,0.466604
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.595625,0.615000,0.347131,0.398871,0,0,0,0,0,0.595625,0.595625,0.612500,0.615000,0.352775,0.395108,0.398871,0.347131
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.598125,0.615000,0.452493,0.501411,0,0,0,0,0,0.598125,0.599375,0.615000,0.615000,0.452493,0.501411,0.499530,0.452493
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.622500,0.636875,0.111947,0.136406,0,0,0,0,0,0.622500,0.623750,0.635000,0.636875,0.111947,0.134525,0.136406,0.111947
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.645625,0.667500,0.345249,0.395108,0,0,0,0,0,0.645625,0.645625,0.667500,0.666250,0.349012,0.395108,0.393227,0.345249
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.645625,0.667500,0.443086,0.497648,0,0,0,0,0,0.646875,0.645625,0.667500,0.666250,0.443086,0.497648,0.495767,0.448730
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.696875,0.722500,0.336783,0.393227,0,0,0,0,0,0.700625,0.696875,0.722500,0.711875,0.343368,0.393227,0.391345,0.336783
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.701875,0.717500,0.437441,0.491063,0,0,0,0,0,0.701875,0.701875,0.717500,0.717500,0.441204,0.491063,0.491063,0.437441
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.756875,0.776250,0.433678,0.489182,0,0,0,0,0,0.756875,0.756875,0.776250,0.773750,0.439323,0.489182,0.489182,0.433678
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.756875,0.777500,0.339605,0.385701,0,0,0,0,0,0.758125,0.756875,0.777500,0.771250,0.341486,0.385701,0.381938,0.339605
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.803125,0.823750,0.334901,0.383819,0,0,0,0,0,0.803125,0.803125,0.823750,0.823750,0.334901,0.383819,0.381938,0.336783
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.805625,0.823750,0.433678,0.483537,0,0,0,0,0,0.806875,0.805625,0.823750,0.823750,0.433678,0.483537,0.483537,0.433678
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.858125,0.880000,0.428034,0.483537,0,0,0,0,0,0.858125,0.859375,0.877500,0.880000,0.431797,0.483537,0.481656,0.428034
000b2d1789d5f80d,xclick,/m/0d4v4,1,0.860000,0.875000,0.335842,0.381938,0,0,0,0,0,0.860000,0.873750,0.875000,0.860000,0.339605,0.335842,0.378175,0.381938
000b2d1789d5f80d,xclick,/m/0d5gx,1,0.101250,0.979375,0.002822,0.997178,0,0,0,0,0,0.645000,0.101250,0.979375,0.710625,0.002822,0.857949,0.745061,0.997178
000b38d9f2f664fe,xclick,/m/05s2s,1,0.103750,0.790000,0.000000,0.999167,1,1,0,0,0,0.103750,0.498750,0.790000,0.680625,0.672500,0.000000,0.251667,0.999167
000b38d9f2f664fe,xclick,/m/05s2s,1,0.215625,0.781250,0.000000,0.527500,1,1,0,0,0,0.518750,0.215625,0.399375,0.781250,0.000000,0.260833,0.527500,0.249167
000b393437134262,xclick,/m/0k4j,1,0.111250,0.901250,0.090056,0.939024,0,0,0,0,0,0.111250,0.494375,0.901250,0.708125,0.640713,0.939024,0.428705,0.090056
000b393437134262,xclick,/m/0k4j,1,0.898750,0.927500,0.232645,0.271107,0,0,0,0,0,0.909375,0.927500,0.898750,0.918125,0.232645,0.247655,0.269231,0.271107
000b393437134262,xclick,/m/0k4j,1,0.904375,0.973125,0.188555,0.382739,0,0,0,0,0,0.968125,0.904375,0.930000,0.973125,0.190432,0.342402,0.382739,0.188555
000b3940e7d25c03,xclick,/m/020jm,1,0.228277,0.600884,0.182711,0.646365,0,0,0,0,0,0.228277,0.469809,0.600884,0.244477,0.182711,0.646365,0.565815,0.624754
000b3940e7d25c03,xclick,/m/020jm,1,0.480118,0.880707,0.000000,0.695481,1,1,0,0,0,0.680412,0.480118,0.880707,0.620029,0.000000,0.245580,0.204322,0.695481
000b3940e7d25c03,xclick,/m/04rky,1,0.223859,0.642121,0.135560,0.638507,1,0,0,0,0,0.229750,0.223859,0.642121,0.539028,0.135560,0.638507,0.632613,0.286837
000b3940e7d25c03,xclick,/m/0c9ph5,1,0.379971,0.556701,0.208251,0.459725,0,0,0,0,0,0.421208,0.379971,0.556701,0.536082,0.208251,0.326130,0.312377,0.459725
000b3940e7d25c03,xclick,/m/0c9ph5,1,0.440353,0.553756,0.090373,0.265226,1,0,0,0,0,0.477172,0.440353,0.509573,0.553756,0.090373,0.125737,0.265226,0.186640
000b397382b2464a,xclick,/m/05s2s,1,0.000000,0.894375,0.474874,0.937186,1,1,1,0,0,0.000000,0.643750,0.894375,0.816250,0.823283,0.474874,0.773032,0.937186
000b397382b2464a,xclick,/m/05s2s,1,0.261875,0.298125,0.952261,0.999162,1,0,0,0,0,0.293125,0.261875,0.298125,0.287500,0.952261,0.969849,0.994975,0.999162
000b397382b2464a,xclick,/m/05s2s,1,0.301875,0.326250,0.909548,0.940536,1,0,0,0,0,0.322500,0.301875,0.326250,0.323750,0.909548,0.929648,0.935511,0.940536
000b397382b2464a,xclick,/m/05s2s,1,0.373750,0.405000,0.906198,0.966499,1,0,0,0,0,0.396875,0.373750,0.405000,0.393125,0.906198,0.926298,0.940536,0.966499
000b42cae15622e0,xclick,/m/02dgv,1,0.643125,0.846250,0.455000,0.875833,1,0,0,0,0,0.643125,0.846250,0.820625,0.650000,0.455000,0.875833,0.520833,0.629167
000b42cae15622e0,xclick,/m/03jm5,1,0.061250,0.928125,0.000000,0.999167,0,0,0,0,0,0.696875,0.061250,0.211250,0.928125,0.000000,0.629167,0.999167,0.195000
000b42cae15622e0,xclick,/m/07j7r,1,0.000000,0.114375,0.229167,0.954167,1,1,0,0,0,0.021875,0.114375,0.000000,0.000000,0.229167,0.815833,0.928333,0.954167
000b42cae15622e0,xclick,/m/07j7r,1,0.000000,0.184375,0.000000,0.260000,0,1,0,0,0,0.011250,0.000000,0.184375,0.184375,0.260000,0.000000,0.000000,0.000000
000b42cae15622e0,xclick,/m/07j7r,1,0.148125,0.785000,0.394167,0.999167,0,1,0,0,0,0.148125,0.456250,0.785000,0.463750,0.968333,0.394167,0.817500,0.999167
000b42cae15622e0,xclick,/m/07j7r,1,0.189375,0.580625,0.000000,0.318333,0,1,0,0,0,0.269375,0.580625,0.190625,0.189375,0.318333,0.000000,0.000000,0.000000
000b42cae15622e0,xclick,/m/07j7r,1,0.740000,0.999375,0.308333,0.999167,0,1,0,0,0,0.966875,0.740000,0.999375,0.999375,0.308333,0.699167,0.999167,0.999167
000b42cae15622e0,xclick,/m/07j7r,1,0.853125,0.999375,0.000000,0.394167,0,1,0,0,0,0.853125,0.998125,0.999375,0.999375,0.194167,0.000000,0.368333,0.394167
000b42cae15622e0,xclick,/m/0d4v4,1,0.110000,0.147500,0.734167,0.897500,1,0,0,0,0,0.126875,0.147500,0.134375,0.110000,0.748333,0.734167,0.885833,0.897500
000b42cae15622e0,xclick,/m/0d4v4,1,0.643125,0.839375,0.443333,0.794167,1,0,0,0,0,0.643125,0.816250,0.839375,0.644375,0.443333,0.534167,0.794167,0.579167
000b42cae15622e0,xclick,/m/0d4v4,1,0.757500,0.827500,0.162500,0.287500,0,0,0,0,0,0.757500,0.820000,0.769375,0.827500,0.162500,0.213333,0.256667,0.287500
000b432ae644b679,xclick,/m/017ftj,1,0.440263,0.552211,0.230552,0.304102,1,0,0,0,0,0.533396,0.552211,0.440263,0.463782,0.304102,0.256011,0.241867,0.230552
000b432ae644b679,xclick,/m/01xygc,1,0.014111,0.143932,0.380481,0.700141,0,0,0,0,0,0.062088,0.014111,0.062088,0.143932,0.380481,0.489392,0.700141,0.553041
000b432ae644b679,xclick,/m/01xygc,1,0.273754,0.387582,0.321075,0.678925,1,0,0,0,0,0.329257,0.273754,0.352775,0.387582,0.321075,0.408769,0.678925,0.322489
000b432ae644b679,xclick,/m/032b3c,1,0.016933,0.140169,0.374823,0.697313,0,0,0,0,0,0.049859,0.016933,0.061148,0.140169,0.374823,0.480905,0.697313,0.540311
000b432ae644b679,xclick,/m/032b3c,1,0.216369,0.307620,0.330976,0.462518,1,0,0,0,0,0.242709,0.216369,0.262465,0.307620,0.330976,0.356436,0.462518,0.333805
000b432ae644b679,xclick,/m/032b3c,1,0.338664,0.602070,0.343706,0.998586,1,1,0,0,0,0.406397,0.338664,0.483537,0.602070,0.343706,0.557284,0.998586,0.966054
000b432ae644b679,xclick,/m/032b3c,1,0.552211,0.841016,0.294201,0.710042,1,0,0,0,0,0.603010,0.552211,0.841016,0.705550,0.294201,0.519095,0.482320,0.710042
000b432ae644b679,xclick,/m/0fly7,1,0.060207,0.171214,0.666195,0.981612,0,0,0,0,0,0.132643,0.140169,0.171214,0.060207,0.666195,0.981612,0.895332,0.701556
000b432ae644b679,xclick,/m/0fly7,1,0.126058,0.218250,0.374823,0.507779,0,0,0,0,0,0.150517,0.218250,0.154280,0.126058,0.374823,0.374823,0.507779,0.408769
000b432ae644b679,xclick,/m/0jyfg,1,0.499530,0.550329,0.244696,0.304102,1,0,0,0,0,0.507056,0.538100,0.499530,0.550329,0.250354,0.304102,0.244696,0.270156
000b4671075914cd,xclick,/m/01xyhv,1,0.331075,0.779848,0.396442,0.768742,1,0,0,0,0,0.538527,0.757832,0.779848,0.331075,0.396442,0.768742,0.743329,0.612452
000b4671075914cd,xclick,/m/01xyhv,1,0.753599,0.780694,0.327827,0.438374,1,0,0,0,0,0.762913,0.753599,0.780694,0.760373,0.327827,0.329098,0.351970,0.438374
000b4671075914cd,xclick,/m/01xyhv,1,0.810330,0.838273,0.336722,0.420584,1,0,0,0,0,0.816257,0.810330,0.838273,0.818798,0.336722,0.343075,0.355781,0.420584
000b4671075914cd,xclick,/m/021sj1,1,0.000847,0.999153,0.000000,0.998729,1,1,0,0,1,0.522439,0.000847,0.321761,0.999153,0.998729,0.471410,0.000000,0.569250
000b485cedacbf97,xclick,/m/01yx86,1,0.123827,0.981238,0.066875,0.915000,0,0,0,0,0,0.981238,0.123827,0.455910,0.616323,0.655000,0.622500,0.066875,0.915000
000b485cedacbf97,xclick,/m/04hgtk,1,0.445591,0.593809,0.188125,0.305625,0,0,0,1,0,0.516886,0.445591,0.593809,0.466229,0.188125,0.288125,0.238750,0.305625
000b485cedacbf97,xclick,/m/04hgtk,1,0.812383,0.963415,0.609375,0.691250,0,0,0,1,0,0.914634,0.812383,0.901501,0.963415,0.609375,0.656875,0.691250,0.650000
000b4935979bf4b5,xclick,/m/03g8mr,1,0.425781,0.498698,0.221790,0.430934,1,0,0,0,0,0.436849,0.492188,0.498698,0.425781,0.221790,0.430934,0.415370,0.233463
000b4935979bf4b5,xclick,/m/03grzl,1,0.580078,0.598958,0.158560,0.193580,1,0,0,0,0,0.586589,0.580078,0.586589,0.598958,0.158560,0.176070,0.193580,0.181907
000b4935979bf4b5,xclick,/m/04yx4,1,0.205729,0.460938,0.428016,0.959144,1,0,0,0,0,0.381510,0.205729,0.414714,0.460938,0.428016,0.903696,0.959144,0.939689
000b4935979bf4b5,xclick,/m/04yx4,1,0.414714,0.641927,0.530156,0.943580,1,0,0,0,0,0.529948,0.641927,0.573568,0.414714,0.530156,0.897860,0.943580,0.850195
000b4935979bf4b5,xclick,/m/04yx4,1,0.460938,0.660807,0.382296,0.813230,1,0,0,0,0,0.490234,0.460938,0.634115,0.660807,0.382296,0.603113,0.813230,0.483463
000b4935979bf4b5,xclick,/m/04yx4,1,0.485026,0.590495,0.045720,0.213035,1,0,0,0,0,0.554036,0.485026,0.590495,0.493490,0.045720,0.187743,0.138132,0.213035
000b4935979bf4b5,xclick,/m/09j5n,1,0.203125,0.239583,0.903696,0.922179,1,0,0,0,0,0.209635,0.218750,0.203125,0.239583,0.903696,0.922179,0.920233,0.920233
000b4935979bf4b5,xclick,/m/09j5n,1,0.367839,0.452474,0.911479,0.959144,1,0,0,0,0,0.423828,0.432943,0.367839,0.452474,0.911479,0.959144,0.951362,0.945525
000b4935979bf4b5,xclick,/m/09j5n,1,0.548177,0.591797,0.855058,0.949416,0,0,0,0,0,0.562500,0.548177,0.591797,0.580078,0.855058,0.884241,0.932879,0.949416
000b4935979bf4b5,xclick,/m/09j5n,1,0.600911,0.641927,0.781128,0.815175,1,0,0,0,0,0.610026,0.615234,0.600911,0.641927,0.781128,0.815175,0.811284,0.797665
000b4935979bf4b5,xclick,/m/0h8mhzd,1,0.201823,0.451823,0.472763,0.950389,1,0,0,0,0,0.367188,0.201823,0.451823,0.354167,0.472763,0.881323,0.894942,0.950389
000b4935979bf4b5,xclick,/m/0h8mhzd,1,0.413411,0.643229,0.423152,0.852140,0,0,0,0,0,0.639323,0.643229,0.449870,0.413411,0.423152,0.577821,0.852140,0.781128
000b4935979bf4b5,xclick,/m/0h8mhzd,1,0.427734,0.641927,0.601167,0.932879,1,0,0,0,0,0.541667,0.427734,0.595703,0.641927,0.601167,0.739300,0.932879,0.885214
000b4935979bf4b5,xclick,/m/0h8mhzd,1,0.495443,0.595703,0.071012,0.203307,1,0,0,0,0,0.545573,0.495443,0.595703,0.585286,0.071012,0.201362,0.114786,0.203307
000b4fcdf1af3361,xclick,/m/07j7r,1,0.000000,0.999167,0.307500,0.998750,1,1,1,0,0,0.548333,0.700833,0.999167,0.000000,0.998750,0.307500,0.472500,0.510000
000b4fcdf1af3361,xclick,/m/07j7r,1,0.391667,0.468333,0.467500,0.628750,0,0,0,0,0,0.424167,0.468333,0.409167,0.391667,0.467500,0.555000,0.628750,0.537500
000b50bdd1933a36,xclick,/m/06nwz,1,0.179375,0.989375,0.023333,0.866667,1,0,1,0,0,0.179375,0.399375,0.989375,0.893750,0.148333,0.023333,0.587500,0.866667
000b50bdd1933a36,xclick,/m/0grw1,1,0.000000,0.999375,0.006667,0.999167,0,1,0,0,0,0.518125,0.000000,0.489375,0.999375,0.006667,0.465833,0.999167,0.492500
000b55559b0244d7,xclick,/m/015h_t,1,0.727500,0.828125,0.256795,0.384255,0,0,0,0,0,0.818750,0.828125,0.768750,0.727500,0.256795,0.283974,0.384255,0.331771
000b55559b0244d7,xclick,/m/02wbtzl,1,0.121250,0.260000,0.375820,0.491097,0,0,0,0,0,0.181875,0.121250,0.260000,0.240625,0.375820,0.487348,0.466729,0.491097
000b55559b0244d7,xclick,/m/02wbtzl,1,0.338125,0.466250,0.253046,0.384255,0,0,0,0,0,0.388125,0.338125,0.466250,0.446875,0.253046,0.349578,0.357076,0.384255
000b55559b0244d7,xclick,/m/02wbtzl,1,0.500625,0.670625,0.103093,0.243674,0,0,0,0,0,0.570000,0.670625,0.500625,0.523750,0.103093,0.214620,0.230553,0.243674
000b55559b0244d7,xclick,/m/02wbtzl,1,0.700625,0.828750,0.113402,0.254920,0,0,0,0,0,0.776250,0.700625,0.828750,0.795625,0.113402,0.254920,0.192127,0.232427
000b55559b0244d7,xclick,/m/03bt1vf,1,0.005000,0.281250,0.376757,0.999063,1,1,0,0,0,0.189375,0.005000,0.050625,0.281250,0.376757,0.999063,0.999063,0.753515
000b55559b0244d7,xclick,/m/03bt1vf,1,0.045625,0.130000,0.386129,0.609185,1,0,0,0,0,0.078750,0.045625,0.077500,0.130000,0.386129,0.536082,0.609185,0.521087
000b55559b0244d7,xclick,/m/03bt1vf,1,0.245625,0.518750,0.257732,0.999063,1,1,0,0,0,0.245625,0.372500,0.518750,0.403125,0.521087,0.999063,0.749766,0.257732
000b55559b0244d7,xclick,/m/03bt1vf,1,0.465000,0.527500,0.328960,0.426429,1,0,0,0,0,0.488750,0.465000,0.478750,0.527500,0.328960,0.389878,0.426429,0.358013
000b55559b0244d7,xclick,/m/0jyfg,1,0.071875,0.104375,0.442362,0.459231,0,0,0,0,0,0.082500,0.104375,0.071875,0.077500,0.442362,0.446111,0.446111,0.459231
000b55559b0244d7,xclick,/m/0jyfg,1,0.715000,0.816875,0.231490,0.282099,1,0,0,0,0,0.787500,0.816875,0.715000,0.733125,0.237113,0.231490,0.249297,0.282099
000b55e339f0b131,xclick,/m/019jd,1,0.549167,0.686667,0.650000,0.685556,0,0,0,0,0,0.615833,0.549167,0.685000,0.686667,0.685556,0.670000,0.667778,0.650000
000b55e339f0b131,xclick,/m/0cdl1,1,0.000000,0.295000,0.000000,0.985556,0,1,0,0,0,0.117500,0.000000,0.295000,0.067500,0.000000,0.358889,0.407778,0.985556
000b55e339f0b131,xclick,/m/0cdl1,1,0.302500,0.746667,0.000000,0.998889,0,1,0,0,0,0.451667,0.302500,0.746667,0.407500,0.000000,0.313333,0.376667,0.998889
000b55e339f0b131,xclick,/m/0cdl1,1,0.755000,0.999167,0.000000,0.998889,0,1,0,0,0,0.872500,0.999167,0.755000,0.806667,0.000000,0.285556,0.288889,0.998889
000b567c26dd4e5d,xclick,/m/01jfsr,1,0.345625,0.732500,0.076582,0.795782,0,0,0,0,0,0.345625,0.450625,0.732500,0.581250,0.429523,0.076582,0.397336,0.795782
000b567c26dd4e5d,xclick,/m/05zsy,1,0.338750,0.772500,0.032186,0.806881,0,0,0,0,0,0.579375,0.772500,0.574375,0.338750,0.032186,0.534961,0.806881,0.386238
000b59a7822679e6,xclick,/m/01g317,1,0.000000,0.999219,0.301042,0.618750,1,1,1,1,0,0.564844,0.000000,0.999219,0.999219,0.301042,0.472917,0.386458,0.618750
000b59a7822679e6,xclick,/m/01g317,1,0.085156,0.180469,0.402083,0.646875,1,0,0,0,0,0.117969,0.085156,0.180469,0.172656,0.402083,0.612500,0.633333,0.646875
000b59a7822679e6,xclick,/m/01g317,1,0.156250,0.651563,0.327083,0.952083,1,0,0,0,0,0.430469,0.651563,0.496875,0.156250,0.327083,0.616667,0.952083,0.682292
000b59a7822679e6,xclick,/m/01g317,1,0.168750,0.313281,0.443750,0.941667,1,0,0,0,0,0.235156,0.168750,0.313281,0.267969,0.443750,0.797917,0.608333,0.941667
000b59a7822679e6,xclick,/m/01g317,1,0.702344,0.835156,0.396875,0.837500,1,0,0,0,0,0.800000,0.702344,0.835156,0.744531,0.396875,0.498958,0.422917,0.837500
